날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2015-07-19,강원영동,21.1,19.8,23.8
2015-07-20,강원영동,20.3,18.6,23.4
2015-07-21,강원영동,20.9,18.5,23.6
2015-07-22,강원영동,22.4,20.4,25.3
2015-07-23,강원영동,24.5,21.6,28.3
2015-07-24,강원영동,24.1,22.9,25.3
2015-07-25,강원영동,24,22.5,26.9
2015-07-26,강원영동,27.2,22.3,32.1
2015-07-27,강원영동,29.1,24.8,33.4
2015-07-28,강원영동,29.4,25.4,33.4
2015-07-29,강원영동,26.9,24.9,29.3
2015-07-30,강원영동,30.7,25.8,34.2
2015-07-31,강원영동,30.6,25.4,36.1
2015-08-01,강원영동,25.3,23.3,29.5
2015-08-02,강원영동,25.9,23.1,29.9
2015-08-03,강원영동,29.4,26.1,32.8
2015-08-04,강원영동,30.1,25.4,34.7
2015-08-05,강원영동,28.9,25.5,34.4
2015-08-06,강원영동,29,25.2,33.3
2015-08-07,강원영동,26.9,24.1,30.1
2015-08-08,강원영동,26,22.5,30.5
2015-08-09,강원영동,27.1,22,30.9
2015-08-10,강원영동,28.1,24.8,31.8
2015-08-11,강원영동,26.7,23.7,29.8
2015-08-12,강원영동,24.9,21.5,28.1
2015-08-13,강원영동,24.3,20.6,28.9
2015-08-14,강원영동,23.3,20.5,27.3
2015-08-15,강원영동,25.5,21.3,29.4
2015-08-16,강원영동,24.3,20.6,28.9
2015-08-17,강원영동,24.4,20.3,27.6
2015-08-18,강원영동,24.5,21.2,28.1
2015-08-19,강원영동,24.1,20,27.9
2015-08-20,강원영동,24.7,22.7,27.8
2015-08-21,강원영동,24.1,21.5,27.9
2015-08-22,강원영동,24.8,20.9,28.7
2015-08-23,강원영동,24.7,21.3,27.8
2015-08-24,강원영동,23.2,21.5,26.2
2015-08-25,강원영동,20.9,19.2,22.6
2015-08-26,강원영동,19.3,16.8,22.5
2015-08-27,강원영동,24.7,17.6,30.4
2015-08-28,강원영동,23.3,19.4,27.5
2015-08-29,강원영동,23.3,19.3,27.9
2015-08-30,강원영동,22.3,18.9,25.9
2015-08-31,강원영동,22.3,19.1,25.6
2015-09-01,강원영동,21.7,19.7,23.7
2015-09-02,강원영동,22.5,18.7,26.2
2015-09-03,강원영동,22.9,19.4,27.9
2015-09-04,강원영동,21.9,18.4,26.1
2015-09-05,강원영동,20.8,18.7,25.1
2015-09-06,강원영동,20.2,17.9,22.1
2015-09-07,강원영동,19.1,15.4,22.8
2015-09-08,강원영동,18.5,14.2,22.7
2015-09-09,강원영동,19.6,15.9,22.6
2015-09-10,강원영동,20.8,16.7,24.9
2015-09-11,강원영동,20.2,16.3,23.4
2015-09-12,강원영동,17.3,14.8,20
2015-09-13,강원영동,18.2,14,23.1
2015-09-14,강원영동,19.7,14.1,25.6
2015-09-15,강원영동,18.4,13.4,24.2
2015-09-16,강원영동,18,13.1,22.5
2015-09-17,강원영동,18.7,16,21.2
2015-09-18,강원영동,19.1,16.1,22.7
2015-09-19,강원영동,18.9,14.5,23.2
2015-09-20,강원영동,19.7,14.9,24
2015-09-21,강원영동,20.3,16.3,24.5
2015-09-22,강원영동,20.3,15.5,26
2015-09-23,강원영동,19.5,15.8,22.7
2015-09-24,강원영동,19.5,16.3,23.8
2015-09-25,강원영동,19.8,16.2,23.7
2015-09-26,강원영동,19.7,15.9,24.1
2015-09-27,강원영동,19.6,15,24.2
2015-09-28,강원영동,20.2,16.1,25.5
2015-09-29,강원영동,18.2,15.3,21.8
2015-09-30,강원영동,18.1,14.5,23.8
2015-10-01,강원영동,16.8,15.2,20.1
2015-10-02,강원영동,17.5,11.1,21.9
2015-10-03,강원영동,21,16,26.5
2015-10-04,강원영동,15,11.1,20.1
2015-10-05,강원영동,17,10.7,22.9
2015-10-06,강원영동,18.9,12.8,25.2
2015-10-07,강원영동,19,14.4,24.3
2015-10-08,강원영동,18,13.9,21.6
2015-10-09,강원영동,17.3,10.9,22
2015-10-10,강원영동,14.3,9.7,20.1
2015-10-11,강원영동,12.5,9.3,15.9
2015-10-12,강원영동,13.7,9.4,17.7
2015-10-13,강원영동,17.3,11.1,22.9
2015-10-14,강원영동,16,11.3,19.4
2015-10-15,강원영동,15.1,10,21.1
2015-10-16,강원영동,15.7,11,21
2015-10-17,강원영동,17.5,10.6,23.8
2015-10-18,강원영동,19.6,14.9,26.4
2015-10-19,강원영동,17.7,14.3,21.4
2015-10-20,강원영동,17.6,14.1,20.7
2015-10-21,강원영동,15.7,12.3,22
2015-10-22,강원영동,12.7,11.2,14.2
2015-10-23,강원영동,15.1,11.9,19.1
2015-10-24,강원영동,18.4,12.8,24.7
2015-10-25,강원영동,13.3,9.7,18
2015-10-26,강원영동,13.2,7.6,17.4
2015-10-27,강원영동,14.8,9.8,19.6
2015-10-28,강원영동,12,7.4,16.6
2015-10-29,강원영동,10,5.3,15
2015-10-30,강원영동,7.5,3.9,12.1
2015-10-31,강원영동,6,2,11.3
2015-11-01,강원영동,9.6,2.1,14.6
2015-11-02,강원영동,12.9,9.1,18.6
2015-11-03,강원영동,12.9,7.6,18.7
2015-11-04,강원영동,13.7,7.4,19.3
2015-11-05,강원영동,14.6,9.4,21.6
2015-11-06,강원영동,11.5,9.6,14
2015-11-07,강원영동,11.2,9.7,12.5
2015-11-08,강원영동,10.8,10.3,11.8
2015-11-09,강원영동,10.4,9.7,11.7
2015-11-10,강원영동,10.6,8.4,13.1
2015-11-11,강원영동,9.9,8.2,12.1
2015-11-12,강원영동,11.2,9.9,12.6
2015-11-13,강원영동,11,9.9,12.4
2015-11-14,강원영동,12.3,11.3,13.8
2015-11-15,강원영동,13.3,9,18.6
2015-11-16,강원영동,12.3,9.8,15.1
2015-11-17,강원영동,11.4,10,12.5
2015-11-18,강원영동,8.7,6.7,11.6
2015-11-19,강원영동,8.2,6.6,9.8
2015-11-20,강원영동,10.1,6.1,15
2015-11-21,강원영동,9.3,6.1,12.1
2015-11-22,강원영동,8.8,7,10.3
2015-11-23,강원영동,6.8,6.1,8.3
2015-11-24,강원영동,4.6,2.7,6.7
2015-11-25,강원영동,3.2,1.1,5.4
2015-11-26,강원영동,1,-1.5,4.8
2015-11-27,강원영동,0.9,-2.2,3.5
2015-11-28,강원영동,3.2,-0.5,6.9
2015-11-29,강원영동,3.8,0,7.4
2015-11-30,강원영동,6.6,1.7,10.7
2015-12-01,강원영동,4.8,0.7,9.5
2015-12-02,강원영동,7.6,3.2,12.1
2015-12-03,강원영동,2.2,-2,5.4
2015-12-04,강원영동,1.7,-2.4,4.8
2015-12-05,강원영동,6.3,3.2,9.9
2015-12-06,강원영동,4,0.4,8.9
2015-12-07,강원영동,5.2,2.2,7.2
2015-12-08,강원영동,5.5,1.5,10.3
2015-12-09,강원영동,8.1,0.6,12.7
2015-12-10,강원영동,8.8,5.7,12.7
2015-12-11,강원영동,5.7,2,8.4
2015-12-12,강원영동,3.6,0.3,8.1
2015-12-13,강원영동,4.9,0.7,8.3
2015-12-14,강원영동,6.4,4.8,8.6
2015-12-15,강원영동,7.2,5,10.1
2015-12-16,강원영동,1.9,-1.9,5.4
2015-12-17,강원영동,-1.7,-5.1,2.7
2015-12-18,강원영동,2.1,-3.4,7.7
2015-12-19,강원영동,2.9,-1,8.3
2015-12-20,강원영동,5.7,1,8.9
2015-12-21,강원영동,5.9,2.3,9.9
2015-12-22,강원영동,4.7,1.1,9
2015-12-23,강원영동,5.1,2.4,7.8
2015-12-24,강원영동,5,2.3,9.5
2015-12-25,강원영동,2.2,-0.8,5.8
2015-12-26,강원영동,4.4,0.4,8.4
2015-12-27,강원영동,-1.6,-3.8,1.2
2015-12-28,강원영동,-1.6,-5.1,2.7
2015-12-29,강원영동,0.6,-4.4,6.1
2015-12-30,강원영동,2.9,-1.4,7.5
2015-12-31,강원영동,3.2,0.6,6.2
2016-01-01,강원영동,4.4,-0.1,8.3
2016-01-02,강원영동,8.8,5.3,11.4
2016-01-03,강원영동,7.9,3.9,11.8
2016-01-04,강원영동,6.4,2.1,10.5
2016-01-05,강원영동,1.8,-1.1,6.1
2016-01-06,강원영동,1.2,-2.6,6.1
2016-01-07,강원영동,0.5,-2.8,4.9
2016-01-08,강원영동,-0.3,-2.8,3.4
2016-01-09,강원영동,0.9,-2.5,4.6
2016-01-10,강원영동,2.3,-1.6,6.8
2016-01-11,강원영동,-0.9,-4.1,2.4
2016-01-12,강원영동,-1,-5.5,3.6
2016-01-13,강원영동,-1.6,-5,1.8
2016-01-14,강원영동,-1.8,-5.8,2.2
2016-01-15,강원영동,-0.8,-3.9,3.5
2016-01-16,강원영동,0.7,-3.7,5.7
2016-01-17,강원영동,2.6,-1,5.8
2016-01-18,강원영동,-2,-10.5,4
2016-01-19,강원영동,-9.2,-12.5,-5.6
2016-01-20,강원영동,-5.4,-10.4,0.9
2016-01-21,강원영동,-3.2,-7.1,1.5
2016-01-22,강원영동,-2.5,-5.8,1.3
2016-01-23,강원영동,-7.2,-12,-3.4
2016-01-24,강원영동,-10.1,-15.5,-4.2
2016-01-25,강원영동,-5.9,-11.5,-0.5
2016-01-26,강원영동,-0.3,-5.8,3.7
